artist_id,genre
56,pop rap
145,electro house
74,edm
285,hip pop
64,pop rap
181,indie pop
4,underground hip hop
233,indietronica
217,dance-punk
217,synthpop
54,pop christmas
2,east coast hip hop
219,indie r&b
13,hardcore hip hop
266,house
38,dirty south rap
26,rap
85,underground pop rap
78,hip hop
53,la indie
71,rap
67,rap
28,southern hip hop
73,rap
207,indie christmas
48,southern hip hop
262,soul
57,canadian pop
2,underground pop rap
274,electro house
178,big beat
10,southern hip hop
8,gangster rap
215,southern hip hop
161,hardcore hip hop
106,progressive house
13,dance-punk
13,lo-fi
39,pop rap
339,shiver pop
55,pop rap
59,rap
157,nu jazz
29,pop christmas
14,edm
37,gangster rap
109,southern hip hop
75,trap music
77,vapor twitch
12,crunk
181,shimmer pop
4,rap
55,electronic
199,indie dream pop
237,tropical house
217,alternative dance
217,noise pop
184,chillwave
13,pop rap
23,indietronica
38,southern hip hop
78,trap music
84,rap
67,trap music
71,hip hop
75,west coast rap
26,indie pop
26,synthpop
14,garage rock
210,indie pop
2,underground pop rap
309,chamber pop
105,dance pop
10,gangster rap
215,southern hip hop
8,hip pop
110,freak folk
110,nu gaze
161,hip hop
106,progressive trance
135,alternative rock
13,dance-punk
13,indie rock
37,southern hip hop
55,pop rap
33,downtempo
157,trip hop
152,chillwave
27,rap
47,pop christmas
12,dirty south rap
78,southern hip hop
343,indie r&b
66,canadian pop
109,pop rap
74,progressive house
285,dance pop
64,rap
181,aussietronica
217,indie r&b
13,hip pop
266,electro house
38,crunk
78,southern hip hop
45,underground hip hop
83,funk
53,folk-pop
71,west coast rap
67,hip hop
28,trap music
73,hip hop
207,indie rock
48,east coast hip hop
262,funk
57,pop rap
7,indietronica
131,hip pop
65,canadian pop
14,sheffield indie
286,indie poptimism
2,hip hop
178,house
239,trap music
10,crunk
8,southern hip hop
215,neo soul
8,tropical house
161,dirty south rap
106,edm
243,house
16,pop
259,escape room
13,alternative rock
13,indietronica
39,rap
37,hip pop
49,electro house
47,pop
109,dirty south rap
12,southern hip hop
56,pop rap
145,brostep
65,rap
211,tropical house
312,hip hop
285,post-teen pop
181,australian alternative rock
4,east coast hip hop
55,electro
217,freak folk
217,nu gaze
184,bass music
13,rap
74,pop
23,dream pop
38,rap
78,southern hip hop
84,trap music
86,trap music
83,soul
67,hip hop
71,west coast rap
40,rap
48,east coast hip hop
57,rap
14,indie rock
50,pop rap
61,canadian pop
26,indie r&b
10,southern hip hop
341,hip hop
215,neo soul
8,east coast hip hop
110,dream pop
110,indie pop
110,slow core
161,dirty south rap
106,uplifting trance
35,underground pop rap
135,alternative dance
135,synthpop
259,escape room
339,downtempo
13,canadian pop
13,new rave
21,hip pop
37,pop rap
217,indietronica
13,pop rap
266,dutch house
38,pop christmas
207,pop rock
48,trap music
262,deep funk
14,garage rock
2,trap music
274,edm
178,downtempo
27,east coast hip hop
198,synthpop
66,pop rap
227,escape room
239,dirty south rap
10,hip hop
8,pop rap
294,deep indie r&b
215,indie r&b
161,gangster rap
106,progressive trance
13,folk-pop
13,indie rock
37,rap
49,house
47,permanent wave
109,pop rap
75,west coast rap
77,escape room
12,dirty south rap
56,rap
145,chillstep
301,nu disco
65,hip hop
312,rap
285,hip pop
181,aussietronica
217,indie r&b
184,uk garage
252,glitch hop
233,indietronica
219,chamber pop
17,permanent wave
2,east coast hip hop
13,hip hop
74,trap music
26,rap
23,alternative dance
23,noise pop
38,dirty south rap
69,canadian pop
73,west coast rap
28,east coast hip hop
40,hip hop
48,rap
14,sheffield indie
50,pop christmas
61,rap
26,indie rock
227,escape room
341,hardcore hip hop
215,escape room
8,pop rap
110,blues-rock
110,lo-fi
161,hardcore hip hop
8,tropical house
243,big room
106,house
135,indie pop
13,indie folk
21,hip house
14,house
37,hardcore hip hop
33,trip hop
157,ninja
152,indie r&b
27,east coast hip hop
12,rap
78,pop rap
77,vapor twitch
343,deep indie r&b
66,hip hop
109,dirty south rap
181,shimmer pop
199,indie dream pop
4,alternative hip hop
233,wonky
217,chillwave
217,noise pop
54,rap
2,pop rap
219,chillwave
13,gangster rap
266,edm
38,hip pop
78,rap
53,indie rock
71,hip hop
67,pop rap
28,rap
73,pop rap
207,garage rock
207,vegas indie
48,dirty south rap
178,trip hop
27,pop rap
198,metropopolis
66,hip hop
227,underground hip hop
239,crunk
10,rap
8,dirty south rap
13,garage rock
13,slow core
39,crunk
37,pop rap
80,dance pop
49,edm
47,pop christmas
109,hip hop
75,rap
12,hip hop
181,perth indie
55,house
217,dream pop
184,escape room
13,hip pop
74,pop rap
23,indie pop
38,pop christmas
36,rap
78,pop rap
84,pop christmas
83,funk
67,pop rap
71,trap music
40,southern hip hop
48,gangster rap
75,rap
26,indietronica
210,new rave
2,trap music
105,folk-pop
10,dirty south rap
215,rap
8,hip hop
110,dance-punk
110,indie rock
110,space rock
161,alternative hip hop
135,neo-psychedelic
339,shiver pop
13,alternative rock
13,lo-fi
21,pop
14,edm
80,pop
236,electronic trap
37,dirty south rap
33,nu jazz
157,nu jazz
152,ninja
27,pop rap
47,permanent wave
12,pop rap
78,hip hop
109,trap music
56,pop christmas
74,house
181,metropopolis
199,indie r&b
4,east coast hip hop
11,underground pop rap
237,pop
233,indie r&b
217,alternative dance
38,southern hip hop
78,underground pop rap
36,escape room
45,pop rap
83,soul
53,chamber pop
207,pop christmas
48,rap
262,nu jazz
7,indie pop
131,pop
65,pop rap
14,rock
2,rap
274,dubstep
178,electro house
239,southern hip hop
10,dirty south rap
8,hardcore hip hop
215,rap
8,indie r&b
161,east coast hip hop
106,house
243,tropical house
4,vapor soul
16,dance pop
13,canadian pop
13,new rave
39,hip pop
37,hip hop
109,rap
12,rap
56,pop christmas
145,electro house
301,retro electro
65,canadian pop
312,underground hip hop
285,dance pop
181,indietronica
4,underground hip hop
55,electro house
199,chillwave
217,dance-punk
23,new rave
38,hip hop
69,pop rap
73,pop rap
28,trap music
40,dirty south rap
48,trap music
7,indietronica
57,canadian pop
14,rock
50,trap music
61,hip hop
26,lo-fi
14,rock
210,british indie rock
2,hip hop
10,hip pop
8,rap
110,alternative rock
110,indie folk
110,psychedelic rock
161,east coast hip hop
106,trance
135,brooklyn indie
13,folk-pop
13,slow core
21,dance pop
80,dance pop
236,moombahton
37,crunk
55,rap
33,big beat
12,southern hip hop
78,rap
66,pop rap
109,hip hop
145,brostep
74,filter house
285,pop
211,tropical house
64,canadian pop
181,indietronica
217,freak folk
217,nu gaze
54,pop rap
2,rap
219,indietronica
250,deep indie r&b
13,crunk
38,rap
53,stomp and holler
71,pop rap
67,west coast rap
5,underground hip hop
28,east coast hip hop
73,west coast rap
207,indie pop
48,pop rap
262,trip hop
57,hip hop
131,post-teen pop
65,hip hop
14,permanent wave
2,southern hip hop
274,brostep
178,electronic
13,indie folk
13,permanent wave
39,dirty south rap
339,downtempo
55,rap
59,pop rap
157,ninja
29,trap music
14,big room
37,hardcore hip hop
217,indietronica
184,future garage
233,wonky
219,chillwave
17,pop
2,southern hip hop
13,dirty south rap
74,pop christmas
23,freak folk
38,gangster rap
69,hip hop
73,trap music
28,rap
40,gangster rap
48,hip hop
75,hip hop
2,hip hop
2,pop rap
2,rap
2,southern hip hop
2,trap music
2,underground pop rap
180,deep indie r&b
180,escape room
180,indie r&b
29,pop christmas
29,pop rap
29,rap
29,trap music
10,crunk
10,dirty south rap
10,gangster rap
10,hardcore hip hop
10,hip hop
10,hip pop
10,pop rap
10,rap
10,southern hip hop
279,disco house
279,eurodance
279,house
279,pop house
274,brostep
274,dubstep
274,edm
274,electro house
274,house
27,east coast hip hop
27,pop rap
27,rap
27,southern hip hop
27,trap music
267,folk-pop
267,indie folk
267,indie r&b
267,shimmer pop
178,alternative dance
178,big beat
178,downtempo
178,electro house
178,electronic
178,house
178,synthpop
178,new rave
178,indietronica
178,trip hop
215,escape room
215,hip hop
215,indie r&b
215,neo soul
215,pop rap
215,rap
215,southern hip hop
198,indie pop
198,indietronica
198,metropopolis
198,shimmer pop
198,synthpop
47,permanent wave
47,pop
47,pop christmas
47,rock
3,pop rap
3,rap
3,southern hip hop
3,trap music
239,crunk
239,dirty south rap
239,gangster rap
239,memphis hip hop
239,pop rap
239,rap
239,southern hip hop
239,trap music
66,canadian pop
66,hip hop
66,pop rap
66,rap
18,dance pop
18,pop
18,pop christmas
18,pop rap
18,rap
18,southern hip hop
18,trap music
294,deep indie r&b
294,indie r&b
161,alternative hip hop
161,dirty south rap
161,east coast hip hop
161,gangster rap
161,hardcore hip hop
161,hip hop
161,rap
161,southern hip hop
51,pop christmas
85,freak folk
85,nu gaze
31,dirty south rap
38,southern hip hop
69,rap
78,rap
74,pop christmas
23,dance-punk
71,trap music
308,funk rock
308,pop rock
84,trap music
48,gangster rap
338,rap
24,indie pop
61,rap
51,pop rap
243,house
60,pop rap
16,post-teen pop
339,shiver pop
85,chillwave
85,synthpop
39,crunk
41,pop rap
37,southern hip hop
235,pop rap
49,big room
56,trap music
330,trap music
265,alternative dance
32,wonky
55,filter house
199,chillwave
184,bass music
52,trap music
86,trap music
233,chillwave
2,southern hip hop
62,canadian pop
70,rap
40,hardcore hip hop
87,traditional country
17,pop
38,dirty south rap
23,new rave
71,west coast rap
308,alternative metal
308,pop punk
48,pop rap
338,hip hop
57,pop rap
24,folk-pop
51,rap
243,edm
60,canadian pop
16,talent show
339,downtempo
85,dance-punk
31,trap music
39,hip pop
59,pop rap
14,big room
41,hardcore hip hop
37,hip hop
235,trap music
265,synthpop
301,aussietronica
65,pop rap
50,pop rap
28,pop rap
312,rap
285,pop
32,escape room
55,electro
184,future garage
40,pop rap
87,country
38,pop christmas
23,neo-psychedelic
308,indie rock
48,trap music
338,g funk
24,lo-fi
51,trap music
243,tropical house
60,hip hop
122,broken beat
259,escape room
16,pop
339,indie r&b
85,alternative dance
85,noise pop
31,east coast hip hop
39,rap
41,hip hop
37,pop rap
235,hip hop
49,electro house
56,rap
265,indie r&b
65,rap
50,rap
28,east coast hip hop
32,indie r&b
55,electronic
199,indie dream pop
184,chillwave
2,trap music
62,hip hop
70,pop rap
40,east coast hip hop
87,country road
17,pop christmas
38,dance pop
78,underground pop rap
74,rap
23,dream pop
308,pop christmas
48,pop
338,gangster rap
57,rap
24,chamber pop
222,underground pop rap
243,big room
60,rap
259,indie r&b
16,dance pop
85,dream pop
31,gangster rap
39,pop rap
59,trap music
14,edm
41,crunk
37,crunk
184,uk garage
52,pop rap
233,indietronica
252,glitch hop
2,rap
62,pop rap
70,hip hop
40,gangster rap
87,country rock
38,hip pop
78,trap music
258,pop rap
74,pop
23,indie pop
23,nu gaze
71,pop rap
308,alternative rock
308,post-grunge
335,indie r&b
84,pop rap
48,dirty south rap
24,singer-songwriter
85,indie pop
31,pop
41,rap
37,dirty south rap
235,southern hip hop
265,pop
301,nu disco
65,canadian pop
50,trap music
28,rap
312,pop rap
285,dance pop
32,glitch hop
55,electro house
184,escape room
40,rap
87,contemporary country
38,pop rap
69,hip hop
78,pop rap
74,pop rap
23,freak folk
23,synthpop
71,hip hop
308,garage rock
308,rock
335,deep indie r&b
84,rap
48,east coast hip hop
338,southern hip hop
57,canadian pop
24,freak folk
85,indie r&b
31,pop rap
41,southern hip hop
37,gangster rap
235,rap
49,edm
77,escape room
56,pop rap
330,rap
265,indie pop
301,retro electro
65,hip hop
50,pop christmas
28,southern hip hop
312,underground hip hop
285,hip pop
19,pop
32,bass music
55,house
199,indie r&b
184,alternative dance
40,southern hip hop
87,country christmas
17,permanent wave
38,gangster rap
23,indietronica
308,nu metal
24,stomp and holler
61,canadian pop
85,indietronica
31,southern hip hop
39,dirty south rap
59,rap
14,electro house
41,dirty south rap
37,hardcore hip hop
184,new rave
52,rap
86,rap
233,indie r&b
252,wonky
2,east coast hip hop
40,hip pop
87,texas country
17,rock
38,crunk
69,canadian pop
78,southern hip hop
258,rap
74,dance pop
23,indie r&b
308,indie christmas
48,southern hip hop
338,dirty south rap
57,hip hop
24,alternative rock
61,hip hop
85,neo-psychedelic
31,rap
39,hip hop
41,hip pop
37,rap
235,indie r&b
49,house
77,vapor twitch
56,pop christmas
265,indietronica
28,trap music
312,hip hop
285,post-teen pop
19,dance pop
32,electronic trap
184,indie r&b
40,dirty south rap
38,rap
69,pop rap
78,hip hop
74,southern hip hop
83,funk
23,chillwave
308,permanent wave
48,rap
338,pop rap
24,indie folk
85,new rave
31,hip hop
39,southern hip hop
59,pop christmas
14,house
41,gangster rap
37,hip pop
235,dirty south rap
184,indietronica
52,pop christmas
233,wonky
252,ninja
2,pop rap
62,rap
70,canadian pop
40,hip hop
87,outlaw country
38,hip hop
74,trap music
83,soul
23,alternative dance
23,noise pop
71,rap
308,blues-rock
308,punk christmas
335,future garage
84,pop christmas
48,hip hop
338,west coast rap
24,indie rock
61,pop rap
54,alternative dance
54,brooklyn indie
54,chamber pop
54,chillwave
54,dream pop
54,freak folk
54,indie pop
54,indie r&b
54,indie rock
54,indietronica
54,neo-psychedelic
54,noise pop
54,new rave
54,nu gaze
54,shimmer pop
54,synthpop
29,fingerstyle
29,folk-pop
29,indie folk
29,neo mellow
36,future garage
36,indie r&b
18,east coast hip hop
18,pop rap
18,rap
18,southern hip hop
18,trap music
44,candy pop
44,dance pop
44,indie r&b
44,metropopolis
44,pop
44,post-teen pop
44,tropical house
124,pop
81,chamber pop
81,folk-pop
81,freak folk
81,indie folk
81,indie pop
81,indie rock
81,indietronica
81,la indie
81,new americana
81,singer-songwriter
81,stomp and holler
12,nu disco
80,edm
80,electro house
80,house
25,alternative dance
25,big beat
25,disco house
25,electro house
25,electroclash
25,electronic
25,house
25,new rave
25,synthpop
25,trip hop
25,vocal house
160,alternative dance
160,chillwave
160,dream pop
160,escape room
160,grave wave
160,indie r&b
160,indietronica
160,metropopolis
160,shimmer pop
160,synthpop
111,indie r&b
49,gauze pop
49,nu disco
71,australian alternative rock
71,folk-pop
71,neo mellow
71,pop
59,vapor pop
30,dance pop
30,pop
30,pop rap
30,r&b
148,chillwave
148,glitch hop
148,indie r&b
148,indietronica
148,ninja
148,wonky
158,edm
158,electro house
158,electronic
158,glitch hop
158,house
158,nu jazz
158,trip hop
158,turntablism
63,indie r&b
63,pop
63,tropical house
84,alternative dance
84,chamber pop
84,chillwave
84,freak folk
84,grave wave
84,indie pop
84,indie r&b
84,indietronica
84,metropopolis
84,neo-psychedelic
84,noise pop
84,synthpop
50,dance pop
50,pop
50,pop christmas
50,pop rap
50,r&b
50,rap
50,soul christmas
57,dance pop
57,disco house
57,edm
57,electro house
57,house
57,pop
57,pop rap
65,pop rap
65,rap
65,underground pop rap
70,indietronica
70,nu disco
70,shimmer pop
70,tropical house
54,alternative dance
54,brooklyn indie
54,chamber pop
54,chillwave
54,dream pop
54,freak folk
54,indie pop
54,indie r&b
54,indie rock
54,indietronica
54,neo-psychedelic
54,new rave
54,noise pop
54,nu gaze
54,shimmer pop
54,synthpop
29,indie folk
138,post-teen pop
99,escape room
18,east coast hip hop
44,post-teen pop
48,pop rap
81,indie folk
80,electro house
69,chillwave
25,electro house
160,shimmer pop
136,neo soul
87,southern hip hop
49,nu disco
147,big room
117,alternative dance
120,nu disco
27,stomp and flutter
126,edm
63,pop
84,chamber pop
57,disco house
156,folk-pop
22,texas country
29,neo mellow
31,pop rap
138,dance pop
18,trap music
44,metropopolis
48,trap music
41,electro house
81,indie pop
25,trip hop
160,dream pop
87,pop
147,electro house
147,electro house
30,pop
102,hip hop
148,ninja
117,indie r&b
118,noise pop
117,indie rock
91,house
56,rap
84,indie pop
54,indie pop
133,new rave
156,new rave
60,alternative rock
60,neo mellow
57,electro house
65,rap
302,hip hop
22,country rock
99,escape room
86,rap
327,pop
228,australian dance
29,fingerstyle
99,deep indie r&b
18,southern hip hop
44,pop
48,trap music
81,freak folk
16,swedish pop
100,indie r&b
69,indie r&b
25,big beat
160,grave wave
136,urban contemporary
87,hip hop
148,wonky
117,chamber pop
158,electronic
84,indie pop
84,synthpop
50,dance pop
156,alternative dance
29,fingerstyle
31,trap music
44,candy pop
81,la indie
100,nu gaze
80,edm
72,metropopolis
69,indie r&b
25,big beat
160,alternative dance
28,bubblegum dance
136,r&b
90,pop christmas
87,pop
87,southern hip hop
118,freak folk
117,alternative dance
91,indietronica
38,metalcore
56,southern hip hop
84,chillwave
54,indie rock
133,alternative dance
133,synthpop
156,folk-pop
60,indie folk
65,pop rap
302,gangster rap
22,traditional country
283,folk-pop
31,trap music
99,indie r&b
86,southern hip hop
76,indie r&b
327,gauze pop
228,downtempo
29,folk-pop
138,pop christmas
36,future garage
18,rap
44,indie r&b
48,rap
81,indie rock
80,edm
25,alternative dance
25,vocal house
160,chillwave
136,r&b
87,gangster rap
147,progressive house
71,pop
66,indie r&b
30,dance pop
148,ninja
117,indie rock
158,glitch hop
84,indietronica
50,r&b
57,pop rap
156,dance-punk
139,german pop
138,post-teen pop
22,country road
99,deep indie r&b
138,post-teen pop
86,pop rap
165,underground pop rap
18,pop rap
44,dance pop
48,southern hip hop
41,edm
81,indie rock
100,freak folk
25,electroclash
160,grave wave
136,urban contemporary
90,dance pop
87,rap
87,dirty south rap
91,new rave
38,screamo
56,detroit hip hop
84,indie r&b
54,chillwave
54,nu gaze
133,electro house
156,alternative dance
60,indie rock
57,pop rap
302,pop rap
139,tropical house
22,country christmas
29,neo mellow
138,pop
99,indie r&b
36,indie r&b
18,pop rap
44,candy pop
124,pop
81,folk-pop
25,trip hop
160,dream pop
136,pop rap
87,east coast hip hop
147,house
66,gauze pop
112,rap
30,r&b
148,indie r&b
117,indie pop
158,electro house
84,grave wave
142,underground pop rap
50,pop
57,house
156,indie pop
22,outlaw country
29,folk-pop
31,rap
36,future garage
86,southern hip hop
76,indie r&b
18,east coast hip hop
44,post-teen pop
48,indie r&b
41,house
81,chamber pop
81,stomp and holler
16,tropical house
75,australian dance
100,indie r&b
25,electronic
160,indie r&b
28,hip house
136,indie r&b
90,pop rock
87,dirty south rap
87,rap
147,edm
102,escape room
117,alternative dance
120,nu disco
91,alternative dance
91,synthpop
27,stomp and flutter
38,electropowerpop
56,underground hip hop
84,chamber pop
107,tropical house
54,alternative dance
54,synthpop
133,chillwave
156,synthpop
60,folk christmas
139,german pop
22,country road
31,pop rap
138,dance pop
18,trap music
44,metropopolis
48,southern hip hop
81,indietronica
100,indietronica
25,electroclash
160,metropopolis
136,indie r&b
87,pop rap
71,australian alternative rock
30,pop
148,indietronica
117,indietronica
158,nu jazz
63,indie r&b
84,freak folk
81,singer-songwriter
100,noise pop
80,house
72,indie poptimism
25,alternative dance
160,metropopolis
28,german techno
136,neo soul
87,gangster rap
87,pop rap
92,trap music
147,big room
147,progressive electro house
66,indie r&b
112,rap
30,dance pop
102,southern hip hop
148,wonky
117,indietronica
117,synthpop
91,dance-punk
84,alternative dance
84,noise pop
54,chamber pop
54,shimmer pop
133,chamber pop
142,underground pop rap
60,chamber pop
139,pop
315,lift kit
22,country
31,detroit hip hop
165,underground pop rap
165,underground pop rap
44,dance pop
81,chamber pop
81,stomp and holler
16,tropical house
100,chillwave
25,new rave
160,alternative dance
111,indie r&b
136,hip pop
87,pop
147,electro house
117,synthpop
158,turntablism
27,indie folk
63,tropical house
84,chillwave
65,pop rap
70,tropical house
139,pop
138,pop christmas
22,country christmas
99,indie r&b
138,pop
76,deep indie r&b
18,southern hip hop
44,pop
48,rap
41,pop
81,indie folk
25,synthpop
25,vocal house
160,chillwave
136,dance pop
87,trap music
87,gangster rap
147,progressive house
147,big room
148,glitch hop
117,indie pop
117,metropopolis
88,escape room
120,nu disco
91,big beat
84,metropopolis
54,indie r&b
133,indie rock
156,indie pop
60,folk-pop
60,pop rock
57,edm
65,underground pop rap
302,dirty south rap
44,tropical house
48,indie r&b
81,indie pop
100,nu gaze
80,house
25,disco house
160,indie r&b
136,pop
87,rap
147,progressive electro house
84,neo-psychedelic
50,soul christmas
57,edm
156,indie rock
70,indietronica
22,contemporary country
81,new americana
100,chillwave
25,new rave
160,escape room
111,indie r&b
90,pop
87,hip hop
87,trap music
92,pop christmas
147,progressive electro house
147,australian dance
117,synthpop
118,neo-psychedelic
117,indie pop
91,electro house
27,indie folk
38,pop punk
63,pop
56,alternative hip hop
84,indietronica
54,freak folk
54,noise pop
133,dance-punk
60,lo-fi
57,house
302,crunk
22,contemporary country
48,hip hop
81,la indie
100,neo-psychedelic
25,house
160,indietronica
87,dirty south rap
71,folk-pop
112,trap music
30,pop rap
148,glitch hop
117,indie r&b
158,trip hop
126,big room
84,alternative dance
84,noise pop
50,pop christmas
57,pop
156,new rave
65,underground pop rap
70,nu disco
138,dance pop
22,country rock
48,hip hop
81,indietronica
75,aussietronica
100,neo-psychedelic
80,electro house
69,chillwave
25,disco house
160,shimmer pop
136,hip pop
90,post-teen pop
87,east coast hip hop
147,australian dance
66,gauze pop
66,gauze pop
112,pop rap
30,r&b
102,rap
148,indietronica
117,indie rock
117,indie r&b
91,filter house
126,big room
63,tropical house
56,indie r&b
84,freak folk
54,indietronica
133,indietronica
156,indie rock
60,indie pop
57,pop
302,rap
22,outlaw country
81,new americana
12,nu disco
100,freak folk
25,electronic
160,synthpop
136,dance pop
87,trap music
147,australian dance
71,neo mellow
59,vapor pop
112,pop rap
148,chillwave
117,metropopolis
158,house
84,indie r&b
50,rap
57,dance pop
156,synthpop
65,rap
70,shimmer pop
139,tropical house
138,pop
22,country
31,detroit hip hop
44,tropical house
48,pop rap
104,underground hip hop
16,tropical house
81,folk-pop
72,brooklyn indie
25,electro house
160,synthpop
28,europop
136,pop rap
87,southern hip hop
87,east coast hip hop
92,pop rap
147,edm
147,house
102,trap music
148,chillwave
117,metropopolis
118,indie r&b
117,chamber pop
91,electronic
38,punk christmas
126,edm
63,indie r&b
56,pop rap
84,grave wave
84,synthpop
142,underground pop rap
54,brooklyn indie
54,neo-psychedelic
133,indie r&b
156,indietronica
60,garage rock
57,dance pop
302,trap music
283,modern blues
31,southern hip hop
86,pop rap
228,australian alternative rock
81,singer-songwriter
100,noise pop
25,synthpop
160,escape room
49,gauze pop
147,edm
158,edm
84,metropopolis
50,pop rap
57,electro house
156,indietronica
22,traditional country
29,indie folk
31,southern hip hop
99,escape room
138,pop christmas
36,indie r&b
86,rap
18,rap
44,indie r&b
124,pop
16,swedish pop
81,freak folk
16,swedish pop
75,nu disco
100,indietronica
25,house
160,indietronica
28,eurodance
136,pop
90,pop rap
87,pop rap
87,hip hop
92,rap
147,house
147,progressive house
66,indie r&b
94,french indietronica
112,trap music
30,pop rap
102,pop rap
148,indie r&b
117,chamber pop
117,indietronica
88,indie r&b
91,edm
84,neo-psychedelic
54,dream pop
54,new rave
133,indie pop
156,dance-punk
60,indie christmas
60,stomp and holler
57,disco house
302,southern hip hop
22,texas country
283,pop
31,rap
99,deep indie r&b
76,deep indie r&b
327,tropical house
228,aussietronica
48,hip hop
48,indie r&b
48,pop rap
48,rap
48,southern hip hop
48,trap music
12,nu disco
271,pop rap
271,rap
271,trap music
41,edm
41,electro house
41,house
41,pop
328,viral pop
104,underground hip hop
196,vapor pop
75,aussietronica
75,australian dance
75,nu disco
100,chillwave
100,freak folk
100,indie r&b
100,indietronica
100,neo-psychedelic
100,noise pop
100,nu gaze
318,deep indie r&b
318,indie r&b
322,atmospheric post rock
322,instrumental post rock
322,post rock
72,brooklyn indie
72,indie poptimism
72,metropopolis
69,chillwave
69,indie r&b
256,alternative rock
256,electronic
256,garage rock
256,indie rock
256,post-grunge
256,rock
49,nu disco
49,gauze pop
209,folk-pop
209,indie folk
209,indie pop
209,stomp and holler
28,bubblegum dance
28,eurodance
28,europop
28,german techno
28,hip house
136,dance pop
136,hip pop
136,indie r&b
136,neo soul
136,pop
136,pop rap
136,r&b
136,urban contemporary
90,pop
90,dance pop
90,pop christmas
90,pop rap
90,pop rock
90,post-teen pop
186,israeli rock
186,mizrahi
92,pop christmas
92,pop rap
92,rap
92,trap music
71,australian alternative rock
71,folk-pop
71,neo mellow
71,pop
59,vapor pop
273,rap
273,escape room
273,underground hip hop
94,french indietronica
112,pop rap
112,rap
112,trap music
333,indie r&b
333,pop rap
333,rap
333,southern hip hop
333,trap music
102,escape room
102,hip hop
102,pop rap
102,rap
102,southern hip hop
102,trap music
158,edm
158,electro house
158,electronic
158,glitch hop
158,house
158,nu jazz
158,trip hop
158,turntablism
272,deep indie r&b
272,escape room
272,indie r&b
272,pop
272,trip hop
118,freak folk
118,indie r&b
118,neo-psychedelic
118,noise pop
88,escape room
88,indie r&b
276,indie dream pop
276,indie psych-pop
276,shimmer psych
91,dance-punk
133,indietronica
156,indie pop
197,indie rock
60,lo-fi
302,rap
1,indie rock
22,traditional country
283,modern blues
31,detroit hip hop
270,house
86,rap
327,pop
76,deep indie r&b
261,escape room
228,aussietronica
288,indie r&b
224,shiver pop
317,gauze pop
256,rock
209,indie folk
28,europop
90,pop rap
192,indie r&b
92,trap music
273,rap
94,french indietronica
249,escape room
102,escape room
296,experimental rock
296,noise rock
254,indietronica
276,shimmer psych
91,dance-punk
298,new rave
280,indie pop
38,screamo
293,future garage
56,indie r&b
133,indie pop
197,synthpop
60,chamber pop
1,garage rock
9,pop christmas
270,edm
205,post-teen pop
264,edm
295,big room
331,indie poptimism
209,indie pop
193,tropical house
192,gauze pop
276,shiver pop
91,big beat
133,new rave
156,indie rock
197,indie r&b
60,indie folk
302,trap music
1,indie pop
22,texas country
283,pop
31,rap
270,electro house
333,indie r&b
102,trap music
272,escape room
118,indie r&b
296,anti-folk
296,lo-fi
296,space rock
254,australian dance
91,new rave
298,indie christmas
293,indietronica
56,pop rap
133,indie r&b
197,neo-psychedelic
60,folk christmas
315,lift kit
9,dance pop
270,big room
283,folk-pop
205,neo mellow
295,electro house
226,country road
261,vapor twitch
327,pop
319,edm
228,downtempo
223,shimmer pop
288,indietronica
271,trap music
323,shimmer pop
232,garage rock
317,indietronica
318,indie r&b
253,electro house
322,instrumental post rock
329,indietronica
256,garage rock
209,indie folk
200,indietronica
192,chillwave
91,alternative dance
91,synthpop
27,stomp and flutter
280,indie r&b
38,screamo
50,r&b
293,wonky
56,detroit hip hop
133,chillwave
156,indietronica
197,indietronica
60,indie christmas
302,southern hip hop
1,noise pop
22,country christmas
270,progressive house
295,big room
331,indie poptimism
209,stomp and holler
28,eurodance
90,pop
192,gauze pop
186,mizrahi
92,pop christmas
249,shimmer psych
333,rap
102,rap
272,pop
118,neo-psychedelic
296,chamber pop
296,neo-psychedelic
254,new rave
276,indie dream pop
91,electro house
133,new rave
197,chamber pop
60,indie pop
292,underground pop rap
302,dirty south rap
1,alternative rock
9,southern hip hop
270,electronic
205,pop christmas
91,edm
27,indie folk
280,indietronica
38,punk christmas
50,pop
293,indietronica
56,pop rap
70,tropical house
133,dance-punk
156,new rave
197,chillwave
60,indie rock
302,pop rap
1,neo-psychedelic
22,contemporary country
270,trance
295,house
75,aussietronica
72,brooklyn indie
329,alternative dance
256,indie rock
90,dance pop
333,pop rap
102,pop rap
272,trip hop
88,escape room
296,blues-rock
296,noise pop
254,synthpop
276,shiver pop
91,alternative dance
91,synthpop
298,garage rock
38,electropowerpop
293,bass music
56,underground hip hop
314,escape room
133,chillwave
197,indietronica
60,garage rock
306,indie r&b
302,pop rap
1,australian alternative rock
9,pop rap
270,disco house
264,big room
295,progressive house
261,escape room
327,tropical house
319,tropical house
228,australian alternative rock
223,shiver pop
288,neo soul
271,rap
323,australian alternative rock
328,viral pop
232,alternative rock
256,rock
331,indie r&b
209,folk-pop
91,electro house
126,big room
50,pop christmas
56,alternative hip hop
133,indie rock
156,folk-pop
197,metropopolis
60,folk-pop
60,stomp and holler
139,tropical house
302,crunk
1,alternative rock
270,vocal house
295,electro house
41,house
288,indietronica
271,trap music
104,underground hip hop
224,shimmer pop
196,vapor pop
318,deep indie r&b
