artist,spotify_id,id
Baths,1257265982,17914
Lindbergh Palace,1257265982,17915
Tiësto,1257265982,17916
Allure,1257265982,17917
My Morning Jacket,1239578699,9571
Twerps,1239578699,9579
Trampled By Turtles,1239578699,9589
Ensemble Tobias Reiser,1239578699,9603
Muse,1239578699,9615
N.W.A.,1239578699,9630
Grace Potter & The Nocturnals,1239578699,9638
Nick Drake,1239578699,9648
Kid Cudi,1239578699,9657
Lil Wayne,1239578699,9665
Snoop Dogg,1239578699,9670
Pearl Jam,1239578699,9679
Fabolous,1239578699,9686
Punch Brothers,1239578699,9695
Alabama Shakes,1239578699,9704
Eden,1239578699,9711
Axwell,1239578699,9721
Stee Downes,1239578699,9733
Thomas Gold,1239578699,9745
Rudy,1239578699,9753
Tom Cane,1239578699,9765
Delorean,1257265982,17918
Pictureplane,1257265982,17919
Houses,1257265982,17920
Blood Diamonds,1257265982,17921
Teams vs. Star Slinger,1257265982,17922
Teen Daze,1257265982,17923
Teeel,1257265982,17924
Bwana,1257265982,17925
Shlohmo,1257265982,17926
Hundred Waters,1257265982,17927
Blue Scholars,1257265982,17928
The Wailers,1257265982,17929
alt-J,1257265982,17930
Mister Lies,1257265982,17931
Myths,1257265982,17932
Fantastic Mr Fox,1257265982,17933
Labyrinth Ear,1257265982,17934
Twin Shadow,1257265982,17935
Chromatics,1257265982,17936
DJ Koze,1257265982,17937
Skream ft. Freckles,1257265982,17938
Skream,1257265982,17939
Freckles,1257265982,17940
Touch Sensitive,1257265982,17941
Dream,1257265982,17942
Alpine,1239578699,9572
Lyla Foy,1239578699,9580
Pretty Lights,1239578699,9590
Blues Traveler,1239578699,9605
Forest Magic,1239578699,9618
The Chemical Brothers,1239578699,9633
Run–D.M.C.,1239578699,9643
M83,1239578699,9655
Macklemore & Ryan Lewis,1239578699,9668
DJ Drama,1239578699,9684
The Devil Makes Three,1239578699,9698
CamelPhat,1239578699,9710
Deniz Koyu,1239578699,9723
Kölsch,1239578699,9730
Hook N Sling,1239578699,9738
Swanky Tunes,1239578699,9748
Tommy Trash,1239578699,9757
crash,1239578699,9573
The xx,1239578699,9587
Passion Pit,1239578699,9598
Justice,1239578699,9610
Zac Brown Band,1239578699,9619
Damian Marley,1239578699,9626
J Roddy Walston And The Business,1239578699,9636
Moon Taxi,1239578699,9645
Arctic Monkeys,1239578699,9654
"Tyler, The Creator",1239578699,9666
Wiz Khalifa,1239578699,9671
Temple Of The Dog,1239578699,9680
Eminem,1239578699,9687
The Lumineers,1239578699,9696
The Beatles Tribute Band,1239578699,9706
Shapov vs M.E.G. & N.E.R.A.K.,1239578699,9713
Sebastian Ingrosso,1239578699,9722
Eddie Thoneick,1239578699,9729
NEW_ID,1239578699,9737
Swedish House Mafia,1239578699,9751
East & Young,1239578699,9764
Otis Redding,121746793,3747
Carla Thomas,121746793,3748
Joe Cocker,121746793,3749
The Emotions,121746793,3750
Chris Lord-Alge,121746793,3751
The Chakachas,121746793,3752
Melanie,121746793,3753
Marvin Gaye,121746793,3754
Eric Burdon,121746793,3755
Commodores,121746793,3756
Walter Egan,121746793,3757
McFadden & Whitehead,121746793,3758
Night Ranger,121746793,3759
Electric Light Orchestra,121746793,3760
The Beach Boys,121746793,3761
Michael Penn,121746793,3762
Mark Wahlberg,121746793,3763
Three Dog Night,121746793,3764
Elvin Bishop,121746793,3765
KC & The Sunshine Band,121746793,3766
Charles Wright,121746793,3767
Sniff 'n' The Tears,121746793,3768
The Move,121746793,3769
Rick Springfield,121746793,3770
Hot Chocolate,121746793,3771
Sound Experience,121746793,3772
Ohio Players,121746793,3773
Apollo 100,121746793,3774
One Direction,121746793,3775
Fleur East,121746793,3776
Olly Murs,121746793,3777
Ben Haenow,121746793,3778
Little Mix,121746793,3779
Justin Bieber,121746793,3780
Kelly Clarkson,121746793,3781
R. City,121746793,3782
99 Souls,121746793,3783
Adam Levine,121746793,3784
Adele,121746793,3785
Jack Ü,121746793,3786
Skrillex,121746793,3787
Diplo,121746793,3788
Kygo,121746793,3789
Ella Henderson,121746793,3790
Pia Mia,121746793,3791
Chris Brown,121746793,3792
Tyga,121746793,3793
Rachel Platten,121746793,3794
Sigala,121746793,3795
Calvin Harris,121746793,3796
Disciples,121746793,3797
MNEK,121746793,3798
Zara Larsson,121746793,3799
Jamie Lawson,121746793,3800
WALK THE MOON,121746793,3801
OMI,121746793,3802
Jess Glynne,121746793,3803
Rita Ora,121746793,3804
Lunchmoney Lewis,121746793,3805
Sia,121746793,3806
Foxes,121746793,3807
Chloe Angelides,121746793,3808
Charlie Puth,121746793,3809
Meghan Trainor,121746793,3810
Coldplay,121746793,3811
Fifth Harmony,121746793,3812
Kid Ink,121746793,3813
The Weeknd,121746793,3814
Deorro,121746793,3815
Lost Frequencies,121746793,3816
Sigma,121746793,3817
Shaggy,121746793,3818
Mohombi,121746793,3819
Faydee,121746793,3820
Costi,121746793,3821
Years & Years,121746793,3822
Major Lazer,121746793,3823
MØ,121746793,3824
DJ Snake,121746793,3825
Miley Cyrus,121746793,3826
Sam Feldt,121746793,3827
Kimberly Anne,121746793,3828
Conrad Sewell,121746793,3829
Jason Derulo,121746793,3830
Tinie Tempah,121746793,3831
Fetty Wap,121746793,3832
David Zowie,121746793,3833
Martin Garrix,121746793,3834
Usher,121746793,3835
Pitbull,121746793,3836
James Bay,121746793,3837
Ellie Goulding,121746793,3838
Mark Ronson,121746793,3839
Bruno Mars,121746793,3840
Hozier,121746793,3841
George Ezra,121746793,3842
Natalie La Rose,121746793,3843
Jeremih,121746793,3844
Maroon 5,121746793,3845
Flo Rida,121746793,3846
Robin Thicke,121746793,3847
Verdine White,121746793,3848
Three 6 Mafia,121746793,3849
Young Buck,121746793,3850
8Ball,121746793,3851
MJG,121746793,3852
Killer Mike,121746793,3853
Big Boi,121746793,3854
Blackalicious,121746793,3855
Rick Ross,121746793,3856
Marky Mark And The Funky Bunch,121746793,3857
Loleatta Holloway,121746793,3858
Dr. Dre,121746793,3859
Snoop Dogg,121746793,3860
Grateful Dead,121746793,3861
Craig Mack,121746793,3862
James Brown,121746793,3863
The J.B.'s,121746793,3864
Slim Thug,121746793,3866
Charles Hamilton,121746793,3865
Kanye West,121746793,3876
Skee-Lo,121746793,3886
J-Sweet,121746793,3896
Bottari A.,121746793,3907
Pandora/M-Fuse/St. James,121746793,3916
Aquilani A.,121746793,3923
Shaft,121746793,3936
Aqua,121746793,3946
Livin' Joy,121746793,3953
The Grid,121746793,3961
Jazze Pha,121746793,3971
JAY Z,121746793,3981
A Tribe Called Quest,121746793,3991
Ghostface Killah,121746793,3999
Joe,121746793,4008
Q-Tip,121746793,4018
Gang Starr,121746793,4028
Dej Loaf,121746793,4039
D'Angelo,121746793,4050
Justin Timberlake,121746793,4062
Joey Negro,121746793,4071
Pusha T,121746793,4081
Nathan Lane,121746793,4091
Rockabye Lullaby,121746793,4098
Roxy Music,121746793,4109
Iggy Azalea,121746793,4120
Kid Cudi,121746793,4129
Waka Flocka Flame,121746793,4139
New Boyz,121746793,4148
Sean Paul,121746793,4157
Alphaville,121746793,4168
Eve,121746793,4173
Coleman Hell,121746793,4181
Sam Dew,121746793,4191
Zhu,121746793,4201
Lipstick Gypsy,121746793,4210
Casey Veggies,121746793,4221
No Wyld,121746793,4231
Deep Cotton,121746793,4240
State Champs,121746793,4249
Palm Trees,121746793,4257
Skylar Grey,121746793,4267
The Jackson 5,121746793,4277
Jason Mraz,121746793,4287
Foals,121746793,4296
The Colourist,121746793,4306
Electric Guest,121746793,4316
CAKE,121746793,4326
Band Of Skulls,121746793,4335
Tanlines,121746793,4343
La Coka Nostra,121746793,4354
Lloyd Banks,121746793,4364
DJ Muggs,121746793,4376
D.S.P.,121746793,4385
P!nk,121746793,4401
Jennifer Lopez,121746793,4412
Destiny's Child,121746793,4423
Tory Lanez,121746793,4435
JR Castro,121746793,4444
Yo Gotti,121746793,4454
Bonnie Tyler,121746793,4465
Dexys Midnight Runners,121746793,4471
Whitney Houston,121746793,4481
Backstreet Boys,121746793,4492
The Sutherland Brothers,121746793,4503
Lita Aubrey,121746793,4514
Carolyn Dennis,121746793,4525
Gerry Gruberth,121746793,4535
Dead Or Alive,121746793,4545
Elvis Presley,121746793,4556
Biz Markie,121746793,3869
Method Man,121746793,3877
Raekwon,121746793,3890
Slimm Calhoun,121746793,3902
Zanetti R.,121746793,3912
Cool James,121746793,3925
Scatman John,121746793,3937
Eiffel 65,121746793,3948
Masterboy,121746793,3956
A Touch Of Class,121746793,3965
Birdman,121746793,3975
D-Smith,121746793,3985
Drake,121746793,3995
Ms. Lauryn Hill,121746793,4003
Theophilus London,121746793,4012
Travi$ Scott,121746793,4022
Souls Of Mischief,121746793,4034
Mystikal,121746793,4045
Isaac Hayes,121746793,4055
Hot Toddy,121746793,4070
Jamie Foxx,121746793,4080
The Allman Brothers Band,121746793,4090
Lynyrd Skynyrd,121746793,4101
Dean Martin,121746793,4108
TLC,121746793,4118
Tom Jones,121746793,4125
The Who,121746793,4132
Jadakiss,121746793,4142
Childish Gambino,121746793,4152
B.o.B,121746793,4162
Trey Songz,121746793,4171
Jermaine Dupri,121746793,4177
Wolf Alice,121746793,4185
BOOTS,121746793,4194
Benjamin Joseph,121746793,4203
Soren Bryce,121746793,4213
iLoveMemphis,121746793,4223
Bird Dog,121746793,4233
Sevyn Streeter,121746793,4242
Neon Indian,121746793,4251
Frank Ocean,121746793,4258
Jack Johnson,121746793,4270
The Rolling Stones,121746793,4279
Sting,121746793,4295
Talking Heads,121746793,4305
Tom Petty and the Heartbreakers,121746793,4315
Bob Marley & The Wailers,121746793,4323
Spoon,121746793,4334
Colour Coding,121746793,4344
Bag Raiders,121746793,4353
G Unit,121746793,4363
OutKast with B-Real,121746793,4373
Bush Babees,121746793,4383
Kool G Rap,121746793,4394
Tee Flii,121746793,4404
Ciara,121746793,4414
Popcaan,121746793,4425
LIZ,121746793,4432
Janelle Monáe,121746793,4440
Kodak Black,121746793,4450
Bill Medley,121746793,4461
Roy Orbison,121746793,4472
Roxette,121746793,4482
Natalie Imbruglia,121746793,4491
Sad Café,121746793,4500
The Pointer Sisters,121746793,4510
Roger Kenerly II,121746793,4522
Peter Wade,121746793,4533
Toploader,121746793,4544
DJ Jazzy Jeff & The Fresh Prince,121746793,4555
Eminem,121746793,3870
Redman,121746793,3878
UGK,121746793,3887
Gangsta Boo,121746793,3897
Corona,121746793,3906
Pandora/M-Fuse,121746793,3917
E-Type,121746793,3928
Sin With Sebastian,121746793,3938
Blümchen,121746793,3947
Lou Bega,121746793,3955
Vengaboys,121746793,3963
Currency,121746793,3973
Bobby V.,121746793,3983
Mobb Deep,121746793,3993
King Los,121746793,4006
Goodie Mob,121746793,4016
N.W.A.,121746793,4026
KRS-One,121746793,4037
T.I.,121746793,4048
The Sugarhill Gang,121746793,4061
The Sunburst Band,121746793,4072
The-Dream,121746793,4082
Ernie Sabella,121746793,4093
Norman Greenbaum,121746793,4102
2Pac,121746793,4112
Charli XCX,121746793,4121
Ratatat,121746793,4131
French Montana,121746793,4141
Far East Movement,121746793,4151
Lil Jon,121746793,4159
50 Cent,121746793,4169
Kevin Lyttle,121746793,4174
Nine Pound Shadow,121746793,4183
Jordan Bratton,121746793,4192
Peking Duk,121746793,4202
FRANKIE,121746793,4212
Roman GianArthur,121746793,4220
Smallpools,121746793,4230
J-Doe,121746793,4241
Andy Mineo,121746793,4250
Mr Hudson,121746793,4259
ALO,121746793,4269
Train,121746793,4280
U2,121746793,4289
Phoenix,121746793,4299
Kasabian,121746793,4310
Peter Bjorn and John,121746793,4321
Two Door Cinema Club,121746793,4331
Rac,121746793,4340
fun.,121746793,4350
Bun B,121746793,4360
Westside Connection,121746793,4370
DJ Kool,121746793,4381
Terror Squad,121746793,4392
Jagged Edge,121746793,4405
Sammy Adams,121746793,4415
Demi Lovato,121746793,4426
Skeme,121746793,4436
Gizzle,121746793,4446
Saba,121746793,4456
Journey,121746793,4466
Meat Loaf,121746793,4476
Spandau Ballet,121746793,4486
Belinda Carlisle,121746793,4496
"Blood, Sweat & Tears",121746793,4506
Paulette Brown,121746793,4515
Jim Gilstrap,121746793,4520
Bunny Hull,121746793,4529
Lewis Price,121746793,4539
Amy Winehouse,121746793,4551
Sunset Strippers,121746793,4561
Pharrell Williams,121746793,3867
GZA,121746793,3880
The Pharcyde,121746793,3888
Eco,121746793,3898
Dr. Alban,121746793,3909
Real McCoy,121746793,3919
Gordon A.,121746793,3927
Antiloop,121746793,3934
John O'Flynn,121746793,3944
Dr. Bombay,121746793,3957
SNAP!,121746793,3966
T-Pain,121746793,3976
Kidd Kidd,121746793,3984
J. Cole,121746793,3994
Future,121746793,4005
Juicy J,121746793,4015
Rob Base,121746793,4023
DJ Khaled,121746793,4031
Ol' Dirty Bastard,121746793,4040
Stevie Wonder,121746793,4049
Peaches & Herb,121746793,4057
Nicki Minaj,121746793,4069
Billy Ocean,121746793,4078
The Clash,121746793,4088
Kristle Edwards,121746793,4100
Dropkick Murphys,121746793,4110
Will Smith,121746793,4119
MGMT,121746793,4130
Kaskade,121746793,4140
Gucci Mane,121746793,4150
Hoodie Allen,121746793,4160
Birdy Nam Nam,121746793,4170
Cage The Elephant,121746793,4184
Raury,121746793,4195
Kirk Knight,121746793,4205
Bully,121746793,4216
Kodaline,121746793,4226
The Saint Johns,121746793,4236
Phillip Larue,121746793,4248
Buck Owens,121746793,4261
Gary Clark Jr.,121746793,4271
Brad Paisley,121746793,4284
Elton John,121746793,4293
The Temper Trap,121746793,4302
Ghostland Observatory,121746793,4311
The Shins,121746793,4320
Red Hot Chili Peppers,121746793,4330
Bombay Bicycle Club,121746793,4341
Youngblood Hawke,121746793,4351
Soulja Boy,121746793,4361
WC,121746793,4371
Saukrates,121746793,4379
Ja Rule,121746793,4390
Shakira,121746793,4399
Michael Jackson,121746793,4411
Carnage,121746793,4421
Galantis,121746793,4431
Ricco Barrino,121746793,4443
2milly,121746793,4453
Jennifer Warnes,121746793,4462
Patti Smith,121746793,4475
Michael Bolton,121746793,4484
Billy Joel,121746793,4493
Wax,121746793,4502
Gerry Garrett,121746793,4513
Ronald Vann,121746793,4526
Audra Tillman,121746793,4537
Dolly Parton,121746793,4548
LaBelle,121746793,4559
Wreckx-N-Effect,121746793,3871
Daryl Hall & John Oates,121746793,3879
OutKast,121746793,3889
B-Real,121746793,3899
Culture Beat,121746793,3908
Pandora/K-Slim,121746793,3915
Alexia,121746793,3922
Captain Jack,121746793,3932
Faithless,121746793,3940
Leila K,121746793,3950
Los Del Rio,121746793,3960
Reel,121746793,3970
Swizz Beatz,121746793,3980
Fabolous,121746793,3990
Cappadonna,121746793,4000
Clipse,121746793,4010
Run–D.M.C.,121746793,4021
Big Sean,121746793,4032
Bone Thugs-N-Harmony,121746793,4044
Parliament,121746793,4054
Mariah Carey,121746793,4064
Uppermost,121746793,4074
Sublime,121746793,4084
Jason Weaver,121746793,4094
Britney Spears,121746793,4104
Roger,121746793,4113
Lil Mama,121746793,4122
Wiz Khalifa,121746793,4134
Detail,121746793,4143
Hardwell,121746793,4153
David Guetta,121746793,4163
Cory Gunz,121746793,4176
Transviolet,121746793,4187
MAX,121746793,4198
COIN,121746793,4209
The King's Son,121746793,4218
Vanic,121746793,4228
Snakehips,121746793,4238
Dave Gahan & Soulsavers,121746793,4247
The Guess Who,121746793,4260
Average White Band,121746793,4268
Ray Charles,121746793,4278
Macklemore & Ryan Lewis,121746793,4288
The Naked And Famous,121746793,4298
Bronze Radio Return,121746793,4308
The Black Keys,121746793,4318
The Naked and Famous,121746793,4328
Edward Sharpe & The Magnetic Zeros,121746793,4337
Generationals,121746793,4346
The Psycho Realm,121746793,4358
Dilated Peoples,121746793,4369
Sick Jacken,121746793,4377
Mack 10,121746793,4389
Krewella,121746793,4398
Gene Noble,121746793,4410
ILoveMakonnen,121746793,4422
K CAMP,121746793,4434
Migos,121746793,4445
Kevin Gates,121746793,4455
Starship,121746793,4464
Barry Manilow,121746793,4473
Foreigner,121746793,4485
REO Speedwagon,121746793,4495
Billy Swan,121746793,4505
Venetta Fields,121746793,4516
Brigette Bush,121746793,4521
Lisa Roberts,121746793,4531
Roger Kenerly-Saint,121746793,4540
The Weather Girls,121746793,4549
Cheryl Lynn,121746793,4558
Fugees,121746793,3868
Geto Boys,121746793,3882
Big Gipp,121746793,3893
C-Bone,121746793,3903
Ice Mc,121746793,3910
Coolio,121746793,3920
Mr. President,121746793,3930
Safri Duo,121746793,3942
Darude,121746793,3951
Chumbawamba,121746793,3964
Nikki,121746793,3974
Static Major,121746793,3986
2 Chainz,121746793,3997
Big Pun,121746793,4007
Too $hort,121746793,4017
LL Cool J,121746793,4027
Big L,121746793,4038
Daft Punk,121746793,4047
P-Funk All Stars,121746793,4058
Jodeci,121746793,4068
Jamiroquai,121746793,4077
The Roots,121746793,4086
Carmen Twillie,121746793,4096
Charles Wright & The Watts 103rd Street Rhythm Band,121746793,4107
Ice Cube,121746793,4117
Party Supplies,121746793,4128
Rihanna,121746793,4137
Warren G,121746793,4145
Youngbloodz,121746793,4156
Iyaz,121746793,4164
Enur,121746793,4179
Big Grams,121746793,4190
GoldLink,121746793,4200
Elliphant,121746793,4211
Ty Dolla $ign,121746793,4222
Sophia Black,121746793,4232
House of Cry,121746793,4243
DVRK FUNK,121746793,4253
Vampire Weekend,121746793,4262
Jonny Lang,121746793,4272
Dispatch,121746793,4281
Belief,121746793,4290
Broken Bells,121746793,4301
Beck,121746793,4312
Cold War Kids,121746793,4322
Cayucas,121746793,4332
The Knife,121746793,4347
Butch Cassidy,121746793,4357
Guru's Jazzmatazz,121746793,4368
Cynic,121746793,4378
Tha Dogg Pound,121746793,4388
Roots Manuva,121746793,4397
Kelis,121746793,4402
Ginuwine,121746793,4409
Majid Jordan,121746793,4420
Petey Pablo,121746793,4430
Colonel Loud,121746793,4441
Starrah,121746793,4451
Thundercat,121746793,4460
Van Morrison,121746793,4470
Berlin,121746793,4480
Paul Young,121746793,4490
Dionne Warwick,121746793,4501
The Jacksons,121746793,4511
Bob Mack,121746793,4523
Gregory Wright,121746793,4532
Madcon,121746793,4542
Nina Simone,121746793,4552
The Nolans,121746793,4563
Public Enemy,121746793,3872
Naughty By Nature,121746793,3881
George Clinton,121746793,3891
Erykah Badu,121746793,3900
Campbell I.C.,121746793,3911
L.V.,121746793,3921
Rednex,121746793,3931
Me & My,121746793,3939
Graaf,121746793,3949
C & C Music Factory,121746793,3959
Baby,121746793,3969
Fat Joe,121746793,3979
Juelz Santana,121746793,3989
Earl Sweatshirt,121746793,4001
Cypress Hill,121746793,4009
The Notorious B.I.G.,121746793,4020
Pete Rock & C.L. Smooth,121746793,4030
Big Daddy Kane,121746793,4041
Curtis Mayfield,121746793,4051
Nile Rodgers,121746793,4059
P-Funk,121746793,4066
Bee Gees,121746793,4076
Cody Chesnutt,121746793,4087
Lebo M.,121746793,4097
Tammi Terrell,121746793,4106
House Of Pain,121746793,4116
Action Bronson,121746793,4126
The Cataracs,121746793,4138
Taio Cruz,121746793,4149
Ryan Leslie,121746793,4161
Ca$h Out,121746793,4175
Sam Cohen,121746793,4188
Bebe Rexha,121746793,4197
The Internet,121746793,4207
Dillon Francis,121746793,4217
Hunter Hunted,121746793,4229
Tinashe,121746793,4239
Theo Croker,121746793,4252
Lana Del Rey,121746793,4265
Bill Withers,121746793,4275
This Is Garth,121746793,4285
Lorde,121746793,4294
Kings of Leon,121746793,4304
AWOLNATION,121746793,4314
Stevie Nicks,121746793,4324
The New Pornographers,121746793,4333
Jet,121746793,4342
Aloe Blacc,121746793,4352
Jazmine Sullivan,121746793,4362
Snow,121746793,4372
MF Doom,121746793,4380
Timbaland,121746793,4387
Sticky Fingaz,121746793,4396
Becky G,121746793,4403
Styles P,121746793,4413
Afrojack,121746793,4419
Jamie xx,121746793,4427
Rae Sremmurd,121746793,4439
Rich Homie Quan,121746793,4448
Bilal,121746793,4458
Europe,121746793,4468
Rick Astley,121746793,4478
Fleetwood Mac,121746793,4488
Toto,121746793,4498
David Essex,121746793,4508
Stephanie Spruill,121746793,4518
Yolanda Kenerly,121746793,4528
Paulette McWilliams,121746793,4538
The Bangles,121746793,4547
Aerosmith,121746793,4554
Deniece Williams,121746793,4562
Stephen Stills,121746793,3873
Warren Zevon,121746793,3884
Khujo Goodie,121746793,3895
2 Brothers On The 4th Floor,121746793,3905
Londonbeat,121746793,3918
DJ Bobo,121746793,3929
Ace of Base,121746793,3941
Daze,121746793,3952
Lil Wayne,121746793,3967
Allstar Cashville Prince,121746793,3977
Brisco,121746793,3987
A$AP Rocky,121746793,3996
Diddy,121746793,4004
Paul McCartney,121746793,4014
DJ E-Z Rock,121746793,4024
Black Sheep,121746793,4033
Charlie Wilson,121746793,4046
Rick James,121746793,4056
Beyoncé,121746793,4065
The Sequence,121746793,4075
LCD Soundsystem,121746793,4085
Joseph Williams,121746793,4095
The Troggs,121746793,4105
Bell Biv DeVoe,121746793,4115
Chance The Rapper,121746793,4127
Mac Miller,121746793,4136
The Game,121746793,4146
Jay Sean,121746793,4155
Jeezy,121746793,4166
Akon,121746793,4178
Nothing but Thieves,121746793,4186
G-Eazy,121746793,4196
Miguel,121746793,4206
Elle King,121746793,4215
AudioDamn!,121746793,4225
Wet,121746793,4235
Secret Weapons,121746793,4245
Joey Bada$$,121746793,4255
Imagine Dragons,121746793,4266
Jurassic 5,121746793,4276
American Flyers,121746793,4286
Miike Snow,121746793,4297
The Boxer Rebellion,121746793,4307
Foster the People,121746793,4317
Of Monsters and Men,121746793,4327
The Joy Formidable,121746793,4338
Friendly Fires,121746793,4348
Damian Marley,121746793,4356
Tony Yayo,121746793,4365
Fate Wilson,121746793,4374
Organized Konfusion,121746793,4384
Remy,121746793,4393
Wyclef Jean,121746793,4400
Yung Joc,121746793,4408
SAFIA,121746793,4416
Young Thug,121746793,4424
Hot Chelle Rae,121746793,4433
Young Dolph,121746793,4442
Nef The Pharaoh,121746793,4452
Wham!,121746793,4463
Warrant,121746793,4474
Culture Club,121746793,4483
Boy Meets Girl,121746793,4494
Quiver,121746793,4504
Rhonda Gentry,121746793,4512
Phyllis St. James,121746793,4524
Brian Stilwell,121746793,4534
*NSYNC,121746793,4543
Groovefinder,121746793,4553
ABBA,121746793,4564
Chico & Coolwadda,121746793,3874
Nice & Smooth,121746793,3885
Khujo,121746793,3894
Wu-Tang Clan,121746793,3904
La Bouche,121746793,3913
Spagna G.,121746793,3926
Volker Weber,121746793,3933
E-Rotic,121746793,3943
Sash!,121746793,3958
Mannie Fresh,121746793,3968
Daz,121746793,3978
Busta Rhymes,121746793,3988
Kendrick Lamar,121746793,3998
Allan Kingdom,121746793,4013
De La Soul,121746793,4025
Lupe Fiasco,121746793,4036
Queen Pen,121746793,4043
"Earth, Wind & Fire",121746793,4052
The Isley Brothers,121746793,4060
Elle Varner,121746793,4067
Erik Hassle,121746793,4079
Creedence Clearwater Revival,121746793,4089
Sally Dworsky,121746793,4099
The Animals,121746793,4111
Nate Dogg,121746793,4123
The Contours,121746793,4135
M.I.A.,121746793,4147
E-40,121746793,4158
Travis Porter,121746793,4167
The Neighbourhood,121746793,4182
Luke Christopher,121746793,4193
Nelly,121746793,4204
Phoebe Ryan,121746793,4214
Tove Styrke,121746793,4224
Modest Mouse,121746793,4234
St. Beauty,121746793,4244
Bobby Grant,121746793,4254
Moon Taxi,121746793,4263
CeeLo Green,121746793,4274
Cat Stevens,121746793,4283
John Lee Hooker,121746793,4292
Arcade Fire,121746793,4303
Empire of the Sun,121746793,4313
Kings Of Leon,121746793,4325
Freedom Fry,121746793,4336
Capital Cities,121746793,4345
DMX,121746793,4355
The Washington Projects,121746793,4366
Keon Bryce,121746793,4375
G-Unit,121746793,4386
RBX,121746793,4395
Prince Royce,121746793,4407
Bomba Estéreo,121746793,4417
Ke$ha,121746793,4428
L.A. Leakers,121746793,4437
Lil Dicky,121746793,4447
Logic,121746793,4457
Alice Cooper,121746793,4467
Cher,121746793,4477
Mott The Hoople,121746793,4487
Céline Dion,121746793,4497
Boz Scaggs,121746793,4507
Roy Galloway,121746793,4517
Soloman Daniels,121746793,4527
Arnold McCuller,121746793,4536
Cyndi Lauper,121746793,4546
JXL,121746793,4557
Rhymefest,121746793,3875
R. Kelly,121746793,3883
T_Mo,121746793,3892
Southside,121746793,3901
No Mercy,121746793,3914
Black Teacher,121746793,3924
Haddaway,121746793,3935
Basic Element,121746793,3945
Scooter,121746793,3954
The Original,121746793,3962
Kurupt,121746793,3972
Babyface,121746793,3982
Nas,121746793,3992
Common,121746793,4002
Da Brat,121746793,4011
Missy Elliott,121746793,4019
Boogie Down Productions,121746793,4029
Salt-N-Pepa,121746793,4035
Blackstreet,121746793,4042
Kevin Parker,121746793,4053
Snoop & George Clinton,121746793,4063
Daniel Merriweather,121746793,4073
Harry Nilsson,121746793,4083
Mötley Crüe,121746793,4092
Ludacris,121746793,4103
Beastie Boys,121746793,4114
"P. Diddy, Black Rob & Mark Curry",121746793,4124
Steve Miller Band,121746793,4133
Meek Mill,121746793,4144
Linkin Park,121746793,4154
Chiddy Bang,121746793,4165
Asher Roth,121746793,4172
Parson James,121746793,4180
St. Lucia,121746793,4189
Bryson Tiller,121746793,4199
MS MR,121746793,4208
Jidenna,121746793,4219
machineheart,121746793,4227
Hiatus Kaiyote,121746793,4237
The Chainsmokers,121746793,4246
Kiesza,121746793,4256
Foster The People,121746793,4264
Twista,121746793,4273
The Kinks,121746793,4282
Karniege,121746793,4291
Atlas Genius,121746793,4300
Architecture In Helsinki,121746793,4309
Arctic Monkeys,121746793,4319
The National,121746793,4329
Delta Spirit,121746793,4339
Givers,121746793,4349
Xzibit,121746793,4359
Donell Jones,121746793,4367
Eslam Jawaad,121746793,4382
Ashanti,121746793,4391
Ne-Yo,121746793,4406
James Hersey,121746793,4418
Schoolboy Q,121746793,4429
Tate Kobang,121746793,4438
August Alsina,121746793,4449
Anna Wise,121746793,4459
Cheap Trick,121746793,4469
Boston,121746793,4479
Eric Carmen,121746793,4489
Haircut 100,121746793,4499
Kenny Loggins,121746793,4509
Tyrell (Rock) Deadrick,121746793,4519
Josie James,121746793,4530
Survivor,121746793,4541
Nena,121746793,4550
Wild Cherry,121746793,4560
Frankie Goes To Hollywood,121746793,4565
