id,vid,name,artist,genre,tags,created_at,updated_at,staff,likes,director,spotify_id,spotify_pop,energy,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id
454,3BwzP1laWkQ,Just Another Girl,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,12/25/15 0:00,,0,0,,3aVyHFxRkf8lSjhWdJ68AW,0,0.777,0.547,1,-4.508,1,0.0277,0.000104,0.00975,0.157,0.148,136.978,207
340,U6z_cilnJzg,Why You Wanna,T.I.,", hip hop,",,12/25/15 0:00,,0,0,,7n37dToRMRqUhdOnh9sEhB,0,0.772,0.802,1,-4.893,0,0.192,0.358,0,0.0603,0.652,96.046,203
304,nZekR2Gdusk,Lonely Trip,Sun Glitters,", electronic, electronica,",,12/25/15 0:00,,0,0,,1EC0kxOYVgusryPwsMk18u,0,0.526,0.467,7,-11.366,0,0.0388,0.108,0.634,0.4,0.149,82.723,199
355,xnBjwrRmo2U,Play It Right,Sylvan Esso,", electronic, indie pop,",,12/25/15 0:00,,0,0,,4ZLkFtuDGGbPP4XEsx593Y,0,0.51,0.617,5,-9.039,1,0.0433,0.601,0.00523,0.0919,0.175,132.025,200
354,Qr5AIKRPIHo,Coffee,Sylvan Esso,", electronic, indie pop,",,12/25/15 0:00,,0,0,,71cUqXJ3h1r0Ees6YdENLU,0,0.455,0.457,0,-8.112,1,0.188,0.348,0.00122,0.142,0.172,100.049,200
295,zvCBSSwgtg4,Ho Hey,The Lumineers,", indie folk, folk rock, americana,",,12/25/15 0:00,,0,0,,0W4Kpfp1w2xkY3PrV714B7,0,0.47,0.684,0,-9.115,1,0.0295,0.778,1.90E-06,0.103,0.389,79.893,209
120,BgK_Er7WZVg,Mind Mischief,Tame Impala,", psychedelic rock, psychedelic pop, neo-psychedelia,",,12/25/15 0:00,,0,0,,6ewQE1dNPv9qqlnB1CxrvM,0,0.846,0.458,6,-4.976,1,0.103,0.00547,0.0143,0.143,0.669,161.216,204
209,fT50k14Rc9A,Youths,Slow Magic,", electronic, music, dance,",,12/25/15 0:00,,0,0,,3G1dAbgApP4NlwMKY1ZMnQ,0,0.9,0.569,11,-8.174,1,0.0693,0.109,0.934,0.924,0.501,127.976,192
370,emOKaGi8u5U,Classic,The Knocks feat. Powers,", edm, nu-disco, dance,",,12/25/15 0:00,,0,0,,42UaTVeWaNaME7ttu61ykG,0,0.481,0.235,2,-8.212,1,0.0583,0.0299,1.44E-05,0.0539,0.0824,74.995,208
357,RsQjC5zVnt8,Fall In Love,Phantogram,", electronica, indie pop, trip hop, dream pop, shoegaze,",,12/25/15 0:00,,0,0,,5imUTBF35uIoABlV9g9da2,0,0.86,0.328,2,-3.198,0,0.12,0.0477,0,0.212,0.257,187.828,197
123,Rcp8SE_FxBg,Pelican,The Maccabees,", indie rock,",,12/25/15 0:00,,0,0,,3rbVv0XOyXcI27mMaJqz4F,0,0,0,0,0,0,0,0,0,0,0,0,210
164,GCdwKhTtNNw,Sweater Weather,The Neighborhood,", alternative,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,212
311,BrjhkRIsAiw,Breathe,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,220
312,g_uoH6hJilc,King,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,220
313,6nJCF01b510,Desire,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,220
143,xvGStAFxXfs,Uptown Funk Remix,YONAS,", hip hop, rap, alternative hip hop, pop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,222
132,DDRPf8KHawY,,,", alternative hip hop, experimental hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,lPgYjA4pSKM,0 to 100,chief waKil,", rap, rap, rap,",,1/8/16 4:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,47
492,gbcyfRztHmw,Feel That,Vic Mensa,", rap, rap, rap,",,1/14/16 2:03,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,218
493,ZLp7M5SMBkQ,Orange Soda,Vic Mensa,", rap, dream rap, hip hop,",,1/14/16 2:06,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,218
344,3L_yR_gHGo8,Alternate World,Son Lux,", post-rock, alternative hip hop, trip hop,",,12/25/15 0:00,,0,0,,3vIlnG9R3WboUOC1Obs7SY,0,0.471,0.525,7,-9.002,1,0.1,0.73,0.117,0.13,0.419,82.578,219
237,T7m9Cu-bjOE,Loft Music,The Weeknd,", pbr&b, r&b, pop,",,12/25/15 0:00,,0,0,,7xqANDRz8JFxkwfY65WISy,0,0.495,0.276,6,-7.557,0,0.193,0.579,0.000138,0.326,0.0686,79.449,214
196,O0_ardwzTrA,So Many Details,Toro Y Moi,", indie pop, electronic, synthpop, chillwave, r&b, hip hop, pbr&b,",,12/25/15 0:00,,0,0,,5Z7cI9glyUTDTRtWSs8K9I,0,0.623,0.625,5,-11.125,0,0.0655,0.0428,0.0576,0.157,0.201,143.991,217
125,2CAF26JV9qs,First Days of Something,Young Dreams,", alternative,",,12/25/15 0:00,,0,0,,5cTY3UsjrwOpS7VC1Hq2ab,0,0.858,0.417,2,-8.629,1,0.087,0.05,0.0109,0.139,0.18,127.051,223
488,74UWc5EJJQI,The Booze Cruise,Blackjack Billy,", country, country, country,",,1/8/16 3:57,,0,0,,0mPSK3AWAILS3GujhttnOP,0,0.914,0.707,2,-3.378,1,0.0704,0.415,0,0.288,0.778,115.001,226
92,RoLTPcD1S4Q,Simple Song,The Shins,", indie rock, alternative rock, folk rock, dream pop, indie pop, surf rock,",,12/25/15 0:00,,0,0,,48bo7uexDvAThcRDvEB2W7,0,0.873,0.543,2,-5.148,1,0.0535,0.0127,0,0.124,0.359,120.009,213
494,IfLqsNRkBIo,Some Minds,Flume,", chill electronic, experimental,   ,",,1/17/16 0:20,,0,0,,6kgc2yup9oyZJg7CzEw4ao,0,0.555,0.263,4,-6.884,0,0.0446,0.316,5.78E-05,0.128,0.195,79.783,228
491,6IBKpJ7sy4k,Dollar Store,Pell,", rap, dream rap, hip hop,",,1/8/16 4:53,,0,0,,13cxxzt0gFScMtkACBV4cO,0,0.659,0.464,11,-8.822,0,0.398,0.31,0,0.205,0.405,78.486,227
489,KRA9vm2SlGs,Round of Applause,chief waKiL,", rap, rap, rap,",,1/8/16 3:58,,0,0,,0,0,0.966,0.667,8,-6.611,1,0.182,0.000959,0.00406,0.11,0.473,99.056,47
236,T8oLQmqHnws,The Morning,The Weeknd,", pbr&b, r&b, pop,",,12/25/15 0:00,,0,0,,6u0dQik0aif7FQlrhycG1L,0,0.559,0.657,6,-7.932,0,0.042,0.33,0,0.0817,0.192,120.055,214
298,iTkuJenFdPU,To You,Young Wonder,", electronic, electronica,",,12/25/15 0:00,,0,0,,4PR71u81rq0wYpWrlGzEAs,0,0.571,0.543,1,-7.351,1,0.0287,0.105,0.00776,0.0835,0.197,88.99,224
496,hefh9dFnChY,'Cause I'm a Man,Tame Impala,", pyschedelic rock, indie rock,   ,",,1/17/16 3:45,,0,0,,2O99aywAVBhaPrsiJ6zbSS,0,0.733,0.49,1,-4.307,1,0.0638,0.279,0.0201,0.0985,0.494,136.112,204
60,JPIhUaONiLU,Often,The Weeknd,", pbr&b, r&b, pop,",,12/25/15 0:00,,0,0,,5SqSckut3FcoQKmGkMWgp1,0,0.612,0.571,7,-9.851,0,0.045,0.229,0,0.127,0.0852,133.995,214
235,4F1JFPSQSlE,What You Need,The Weeknd,", pbr&b, r&b, pop,",,12/25/15 0:00,,0,0,,7IpDQcksaT8SxS7vOX4SRm,0,0.403,0.679,7,-8.703,0,0.0607,0.508,0.0931,0.147,0.0694,133.979,214
405,2WRuDAasz-8,I Stand Alone,Theophilus London,", rap, hip hop,",rap/chill,12/25/15 0:00,,0,0,,4ia0bq2D0F5zR4gpA92vfN,0,0.819,0.616,2,-6.136,0,0.0548,0.061,0.00441,0.453,0.67,160.074,215
12,5jUGAVUwhRU,Down on My Luck,Vic Mensa,", rap, hip hop,",hip-hop/club,12/25/15 0:00,,0,0,,0fRsAGSCbEjdSYM1U3NYx2,0,0.753,0.703,11,-7.702,0,0.195,0.362,0.00209,0.11,0.485,125.055,218
504,Tv9YoYCKNoE,Flesh without Blood/ Life in the Vivid Dream,Grimes,", psychedelic pop, electropop,   ,",,1/20/16 6:41,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,84
314,Z0atZQSUE80,Take Shelter,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,220
345,VjT4BzLTaJU,Real,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,220
541,XIqVCJWSoeE,PERFECT,Tyler The Creator,", chill rap, hip hop,   ,",,2/16/16 7:57,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,235
521,ZXBcwyMUrcU,King of the Fall,The Weeknd,", chill rap, r&b, hip hop,",,1/21/16 8:03,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,214
501,ILvMOC4H9EM,Lilly,Toro y Moi,", chillwave, indie chill, psychadelic pop,",,1/17/16 18:03,,0,0,,6MDLO5bi8mGexqSwF9KmpH,0,0.652,0.47,3,-6.501,1,0.0335,0.0446,0.0635,0.311,0.54,139.975,217
509,2b03hoW0TKc,The Beat,C2C,", turntablism, electronic, trip hop,",,1/20/16 6:56,,0,0,,5PYTllcMgjMy5lIgxP4kfd,0,0.802,0.795,10,-5.24,0,0.202,0.00273,0.158,0.429,0.545,96.956,231
511,UuS-6bG0T8Y,Impregnable Question,Dirty Projectors,", experimental, indie pop,   ,",,1/20/16 6:59,,0,0,,4R2pq0VVrejm4uXM8U8bvP,0,0.43,0.65,8,-8.027,1,0.0355,0.585,2.36E-05,0.0917,0.592,82.583,62
498,G-Jr3Czk6rY,Expectation,Tame Impala,", psychedelic rock, indie rock,   ,",,1/17/16 17:58,,0,0,,4m3GHOgCNZMv0we7H9j8Y8,0,0.862,0.445,0,-5.052,1,0.0542,0.0204,0.0107,0.0834,0.211,139.99,204
206,T-UIlx65E58,DMT,XXYYXX,", electronic, electronica, future, experimental, garage, lo-fi, ambient, witch house, post-dubstep,",,12/25/15 0:00,,0,0,,6TMSo0TqIKaotFuWeUKxc6,0,0.424,0.537,1,-11.281,1,0.0409,0.0171,0.842,0.355,0.0751,193.994,233
499,7jekYAm3fkA,Lucidity,Tame Impala,", psychedelic rock, indie rock,   ,",,1/17/16 17:58,,0,0,,4aetgBuI5iRQpjy8gdGxY8,0,0.983,0.489,9,-4.704,1,0.06,0.12,0.566,0.11,0.511,148.989,204
512,yRyMoyRPrr8,Easy,Son Lux,", experimental, ambient indie rock,   ,",,1/20/16 7:03,,0,0,,6J6FXmYrMxg93mBxkugUlI,0,0.323,0.499,2,-9.869,0,0.138,0.34,0.00976,0.173,0.155,73.969,219
517,jGflUbPQfW8,Cheerleader,OMI,", pop, dance,   ,",,1/21/16 7:58,,0,0,,1u2hPlWD5rlCzDa0X6zHaf,0,0.671,0.785,4,-5.687,1,0.0314,0.114,0.000172,0.11,0.484,118.016,237
28,lG5aSZBAuPs,About You,XXYYXX,", electronic, electronica, future, experimental, garage, lo-fi, ambient, witch house, post-dubstep,",,12/25/15 0:00,,1,0,,4V89IXbcngfalUVUm21GNM,0,0.082,0.374,1,-11.402,0,0.0412,0.612,0.202,0.111,0.0371,91.428,233
507,9RHFFeQ2tu4,Source,Fever the Ghost,", electronic rock, indielectronica,   ,",,1/20/16 6:52,,0,0,,2t2f8SRVqZ7inLKs3Tvg2p,0,0.77,0.612,7,-10.304,0,0.0353,0.0542,0.0135,0.608,0.683,107.021,230
503,77PYhk7lgJs,Almighty Dollar,Pell,", rap, hip hop, dream rap,",,1/20/16 2:03,,0,0,,1bfdGINe1n5QR7JtWtsDwT,0,0.854,0.727,6,-8.504,0,0.418,0.324,0,0.866,0.273,99.981,227
519,O1OTWCd40bc,Wicked Games,The Weeknd,", chill rap, r&b, hip hop,",,1/21/16 8:00,,0,0,,6VwBbL8CzPiC4QV66ay7oR,0,0.592,0.658,11,-5.203,0,0.0318,0.00986,4.21E-06,0.377,0.321,114.058,214
524,GLr0usOC2_k,Live For,The Weeknd,",   , r&b, hip hop,",,1/21/16 8:05,,0,0,,3kgqHVqfiabABjaFi9Tnhn,0,0.69,0.568,9,-7.542,0,0.226,0.537,0,0.116,0.208,151.936,214
546,1wl5BbUg05M,Deep Down Low,Valentino Khan,", house,   ,   ,",,2/16/16 8:07,,0,0,,6UlvONcL4jXM0pC0CPA48S,0,0.896,0.794,5,-1.521,0,0.0684,0.00378,0.604,0.0878,0.496,126.006,236
514,cuoIvNFUY7I,FloriDada,Animal Collective,", psychedelic pop, indie pop,   ,",,1/20/16 7:09,,0,0,,26WNKAgxNfg1MkhpBrx8UV,0,0.791,0.486,1,-5,1,0.0601,0.214,0,0.0849,0.247,166.413,11
510,gpc3cCxWNkU,Down the Road,C2C,", turntablism, electronic, trip hop,",,1/20/16 6:57,,0,0,,1x5MjCffpcdHLf65eR9r3T,0,0.605,0.711,7,-6.069,0,0.0956,0.0774,2.75E-05,0.086,0.546,110.965,231
520,tfrWuiQ4QNc,The Zone,The Weeknd,", chill rap, r&b,   ,",,1/21/16 8:01,,0,0,,46X8c9qJzpBLYcos3OX0CE,0,0.514,0.621,3,-8.125,0,0.0807,0.294,0.00032,0.11,0.247,139.928,214
500,#NAME?,Solitude is Bliss,Tame Impala,", psychadelic rock, indie rock,   ,",,1/17/16 17:59,,0,0,,0fsuyQqz1nuYtfosExYeeY,0,0.849,0.594,7,-4.901,1,0.0795,0.0125,7.02E-05,0.171,0.702,103.985,204
508,PZbkF-15ObM,Delta,C2C,", turntablism, electronic dance music, trip hop,",,1/20/16 6:55,,1,0,,32XguVXAL8XdpVuEygw0nM,0,0.825,0.699,2,-7.153,0,0.142,0.00643,0.177,0.104,0.446,120,231
526,lYO77zNhWl4,Belong to the World,,", pop-rap, r&b, hip hop,",,1/21/16 8:07,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,v6TFe9qzErI,Hello World,Daye Jack,", r&b, dream rap, hip hop,",,2/1/16 19:34,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,240
537,vjW8wmF5VWc,Watch Me (Whip/Nae Nae),Silento,", rap, hip hop,   ,",,2/4/16 6:53,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,241
538,QcIy9NiNbmo,Bad Blood,Taylor Swift,", pop,   ,   ,",,2/4/16 6:56,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,205
495,sBzrzS1Ag_g,The Less I Know the Better,Tame Impala,", psychedelic rock, indie rock,   ,",,1/17/16 3:24,,1,0,,6K4t31amVTZDgR3sKmwUJJ,0,0,0,0,0,0,0,0,0,0,0,0,204
20,L4GrDOOIIbk,"10,000 Emerald Pools",BORNS,", indie pop, psychedelic pop,",water/pool/swimming,12/25/15 0:00,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,244
542,fzi24Nssiow,Oldie,Tyler The Creator,", chill rap, hip hop,   ,",,2/16/16 7:58,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,235
543,fN-xq7t6pKw,"Hodgy, Domo Genesis",Tyler The Creator,", hardcore hip hop, hip hop,   ,",,2/16/16 7:59,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,235
544,mFNaFeIm4bU,She,Tyler The Creator,",   , hip hop,   ,",,2/16/16 8:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,235
545,lmc21V-zBq0,Run Boy Run,,",   , indie,   ,",,2/16/16 8:02,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,nxg4C365LbQ,Acid Rain,Lorn,", electronic, experimental,   ,",,2/17/16 7:08,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,252
535,tjjIWpGRMf0,Light,Odesza,",   , electropop, indielectronica,",,2/4/16 6:49,,0,0,,0,0,0.634,0.574,1,-7.98,1,0.0348,0.546,0.71,0.242,0.253,132.981,152
547,BC2dRkm8ATU,Wide Open,The Chemical Brothers,", indielectronica, indie chill,   ,",,2/16/16 8:09,,0,0,,2U5rN7uL5771qyOwErJCY8,0,0.573,0.612,7,-8.919,1,0.0257,0.0771,0.152,0.588,0.215,123.985,248
551,zZ7PVig8qyA,See Me,Tei Shi,", experimental, indie chill,   ,",,2/17/16 6:52,,0,0,,6r74qgdtbNK5OHnq66jKh6,0,0.491,0.555,8,-14.075,0,0.0575,0.226,0.373,0.384,0.0971,149.896,249
561,NSdcG1e9APE,I'm In Control,AlunaGeorge,", electronic,   ,   ,",,3/2/16 6:47,,0,0,,5QTYcAzj8gwSBDhin7P8X0,0,0.692,0.762,11,-7.634,0,0.0734,0.0748,0.101,0.125,0.248,115.013,8
279,yjcS674AgOQ,Waves,NoMBe,", chill electronic, dream rap,",,12/25/15 0:00,,1,0,,0,0,0.398,0.753,6,-9.781,0,0.331,0.738,0.000796,0.123,0.836,78.004,245
552,CI1g4dnDtao,Fruit,ABRA,", experimental, electronic, indie,",,2/17/16 6:55,,0,0,,15VMz8jeItwVISdK3JiS4m,0,0.528,0.724,7,-12.726,0,0.0354,0.00584,0.0415,0.106,0.625,120.008,251
532,UNe0bMP1_BE,Easy,Daye Jack,", rap, dream rap, hip hop,",,2/1/16 19:30,,0,0,,0,0,0.881,0.737,0,-4.43,1,0.0566,0.147,0.014,0.678,0.872,113.989,240
557,#NAME?,Never Be Like You,Flume,", electronic,   ,   ,",,3/2/16 6:40,,0,0,,6y0igZArWVi6Iz0rj35c1Y,0,0.74,0.72,0,-4.286,1,0.0526,0.153,0,0.249,0.655,126.042,228
558,wO89_H7GqaQ,Bubble Butt,Major Lazer,", hip hop,   ,   ,",,3/2/16 6:42,,0,0,,013amIZ8QjBqviUEM2yNJZ,0,0.601,0.793,7,-10.012,1,0.283,0.00839,0.0153,0.485,0.368,194.127,253
540,4jBDnYE1WjI,Peanut Butter Jelly,Galantis,", dance pop, electronic, pop,",,2/9/16 6:58,,0,0,,3aIhJDHxr1kgTSnutJxPTH,0,0.945,0.708,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.553,127.96,243
536,uxpDa-c-4Mc,Hotline Bling,Drake,", electronic, hip hop,   ,",,2/4/16 6:51,,1,0,,6nmz4imkDcmtwMjocAzFSx,0,0.623,0.896,2,-8.008,1,0.0571,0.00257,0.000258,0.039,0.564,134.962,77
15,Teyy1A_AJso,I'm the Man That Will Find You,Connan Mockasin,", psychedelic pop, psychedelic rock, neo-psychedelia, dream pop, space rock,",creeper/love,12/25/15 0:00,,1,0,,07ahbydCmD0CLoN2zIx8bR,0,0.316,0.457,7,-9.831,0,0.0403,0.622,0.00163,0.101,0.308,143.462,246
525,2iFa5We6zqw,In The Night,The Weeknd,",   , r&b, hip hop,",,1/21/16 8:06,,0,0,,7fPHfBCyKE3aVCBjE4DAvl,0,0.686,0.322,7,-4.961,1,0.151,0.0665,0,0.046,0.522,167.618,214
550,fyv5CBCnx6Q,Love For That,Mura Masa,", experimental, electronic, indie,",,2/17/16 6:30,,0,0,,76I1mEj3vKHgwwO43MdNpI,0,0.511,0.462,5,-7.298,0,0.237,0.644,0.0048,0.137,0.358,111.568,250
531,fKurEvAW4O0,Legendary,Yo Gotti,", rap,   ,   ,",,2/1/16 19:24,,0,0,,0AdB5ZqujmO66QMtmWpntA,0,0.493,0.68,2,-6.736,0,0.516,0.424,0,0.0619,0.376,117.026,239
527,N29-54dhVHg,Weekend,Mac Miller Ft. Miguel,", rap, hip hop,   ,",,1/26/16 1:55,,0,0,,6GnhWMhgJb7uyiiPEiEkDA,0,0.435,0.843,8,-8.442,1,0.178,0.47,0,0.147,0.195,120.058,238
539,uX8yoT9ct6k,Couch Potato,Jakubi,",   ,   ,   ,",,2/8/16 19:23,,0,0,,4wFzDwH40XrQL067ETa9wy,0,0.707,0.736,8,-4.491,1,0.103,0.251,0,0.411,0.601,90.078,242
22,79YDgv_zWA4,"Sonnentanz (Sun Don't Shine Remix),",Klangkarussell,", nu-jazz, deep house,",,12/25/15 0:00,,1,0,,5BVPZwFDZtaIQNxVncxIwB,0,0.772,0.717,6,-4.7,0,0.0374,0.0172,0.252,0.109,0.231,125.009,247
562,I3mrYxPLSH4,All My Friends,Snakehips,", electronic, pop,   ,",,3/2/16 6:48,,0,0,,6TaqooOXAEcijL6G1AWS2K,0,0.788,0.758,11,-6.348,1,0.0753,0.26,0,0.135,0.512,115.022,193
565,iNPqddkkcI4,Look At Where We Are,Major Lazer,", electronic, edm,   ,",,3/2/16 6:56,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,253
572,bmLMPFXzBLA,XXX 88,MO,", electropop,   ,   ,",,3/15/16 3:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,141
574,i4ooH8frBWg,Sunday Candy,Chance the Rapper,", r&b,   ,   ,",,3/15/16 3:12,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,258
24,NGBeLPJTLzE,Say My Name (Cyril Hahn Remix),Cyril Hahn,", electronic,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,260
97,7gwXpLpfb3Y,Kisses Over Babylon,Edward Sharpe,", indie folk, psychedelic folk, folk rock, freak folk, new weird america, neo-psychedelia,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,81
98,0GSLAZg3n8I,Better Days,Edward Sharpe,", indie folk, psychedelic folk, folk rock, freak folk, new weird america, neo-psychedelia,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,81
225,BfzFVbkutFE,Lazuli,Beach House,", dream pop, indie rock,",,12/25/15 0:00,,0,0,,0Fc8hmAuH0rHYq2Ur9t07Y,0,0.81,0.341,11,-5.79,0,0.0298,0.0105,0.629,0.263,0.729,219.135,26
569,bd2B6SjMh_w,Crazy,Gnarls Barkley,", pop,   ,   ,",,3/10/16 8:38,,0,0,,2N5zMZX7YeL1tico8oQxa9,0,0.741,0.835,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.592,111.963,257
362,uizQVriWp8M,Soul Meets Body,Death Cab For Cutie,", alternative rock, indie pop, indie rock,",,12/25/15 0:00,,0,0,,5yc59J3MR3tVDPTOgwgRI5,0,0.853,0.621,2,-5.735,0,0.0253,0.0767,3.26E-06,0.0893,0.725,128.142,60
203,oLpswbCMtKU,"I'm The Man, That Will Find You",Alice Russell,", blue eyed soul, funk, jazz,",,12/25/15 0:00,,0,0,,23lXkC6bAwj8TXYoIiYduy,0,0.284,0.881,7,-9.384,0,0.0648,0.843,0.000237,0.0898,0.657,94.991,262
427,ySqBdoS0Xo0,What's In Your Head,Disclosure,", house, deep house, uk garage, synthpop, future garage, uk funky,",,12/25/15 0:00,,0,0,,1mNKyr5vsXi6hDsqgGk1kd,0,0.761,0.741,0,-9.99,1,0.0532,0.00033,0.15,0.884,0.535,128.004,63
397,65oZD-7gJYE,Kodama,20syl,", rap, jazz rap, turntablism,",chill/electronic,12/25/15 0:00,,0,0,,6WH7cbhqVMFBnUTUl580WM,0,0.573,0.579,0,-9.086,0,0.257,0.276,8.12E-05,0.0825,0.687,83.798,261
282,9oI27uSzxNQ,Ready to Start,Arcade Fire,", indie rock, art rock, baroque pop, post-punk revival,",,12/25/15 0:00,,0,0,,1F2Ca0Cfo7DcdieWlZEqzc,0,0.882,0.549,8,-4.024,1,0.0358,0.0171,0.0205,0.0856,0.0789,100.006,13
567,pXRviuL6vMY,Stressed Out,Twenty One Pilots,", indie rock, pop,   ,",,3/10/16 8:30,,0,0,,3CRDbSIZ4r5MsZ0YwxuEkn,0,0.637,0.734,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.638,169.977,255
570,6vopR3ys8Kw,Drop the Game,Flume,", indie pop,   ,   ,",,3/15/16 2:56,,0,0,,4KtrE35pTuqwNc22QP58RT,0,0.67,0.559,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.452,78.957,228
338,elyk9MBY72U,Cameo Lover,Kimbra,", alternative pop, indie rock, alternative dance, alternative r&b, jazz, electropop,",,12/25/15 0:00,,0,0,,6mEDMe0zG5pYrsRxizjauk,0,0.922,0.654,1,-3.663,1,0.0498,0.156,0,0.128,0.641,127.047,265
73,_zPlr-o-YEQ,"You and Me (Flume Remix),",Disclosure,", house, deep house, uk garage, synthpop, future garage, uk funky,",,12/25/15 0:00,,0,0,,1snNAXmmPXCn0dkF9DaPWw,0,0.393,0.601,10,-6.879,0,0.0253,0.377,0.0002,0.132,0.275,75.031,63
48,KJRaKhURMEA,Happy Violence,Dada Life,", electro house, progressive house,",,12/25/15 0:00,,0,0,,5TeJDgTXvQhO9hYwAdXzC1,0,0.814,0.602,7,-3.746,1,0.18,0.00032,0.207,0.0531,0.261,127.951,266
568,H8Qp38qT-xI,Feel Good Inc.,Gorillaz,", electropop, retro 90s,   ,",,3/10/16 8:33,,0,0,,0d28khcov6AiegSCpG5TuT,0,0.705,0.818,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,256
5,ZlWRhnYgWcc,Liquorice,Azealia Banks,", hardcore hip hop, dance-pop, indie pop, dance,",hip-hop/jam,12/25/15 0:00,,0,0,,6H7lESo7hzq702axQ0wCmV,0,0.784,0.68,6,-8.836,1,0.0513,3.63E-05,6.51E-06,0.0781,0.308,127.02,21
564,jna2r56EXTg,I Look To You,Miami Horror,", electronic, electro-indie,   ,",,3/2/16 6:53,,0,0,,0Hg9Mh7CMd5zWMVG7S7pUi,0,0.904,0.545,4,-3.384,0,0.13,0.0131,0.0359,0.106,0.506,117.988,254
99,sxkZFj60piw,Let's Get High,Edward Sharpe,", indie folk, psychedelic folk, folk rock, freak folk, new weird america, neo-psychedelia,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,81
100,V8sa6qiHx7A,40 Day Dream,Edward Sharpe,", indie folk, psychedelic folk, folk rock, freak folk, new weird america, neo-psychedelia,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,81
198,ViPQ-RIPmKk,Bounce,DJ Ele,", electronic, comedy,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269
457,i_kF4zLNKio,Trap Queen (Official Video) Prod. By Tony Fadd,Fetty Wap,", hip hop, r&b,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,271
458,Pzz4Z-O7710,"""679"" feat. Remy Boyz [Official Video]",Fetty Wap,", hip hop, r&b,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,271
200,kfzRXseSBIM,Palm Trees,Flatbush Zombies,", rap,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,273
452,Jcu1AHaTchM,Claire de Lune,Flight Facilities,", disco, house, indie pop,electronic,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,75
439,aAEQt7wq44w,Sleepless,Flume,", electronic, downtempo, experimental, trip hop,",,12/25/15 0:00,,0,0,,6QL8FAYTbw1IFGRQb6SWud,0,0,0,0,0,0,0,0,0,0,0,0,228
